Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
4535.0,37.0,1,3.0,7.0,2,1,3.0,4.0,1,3.0,1,3.0,1.0,3.0,1.0,2.0,2,24879.0
4140.0,38.0,0,3.0,11.0,3,1,3.0,4.0,0,3.0,1,6.0,0.0,4.0,1.0,1.0,1,21471.0
2364.0,54.0,1,1.0,9.0,2,1,2.0,3.0,4,3.0,1,4.0,0.0,5.0,0.0,0.0,0,32779.0
2903.0,42.0,0,1.0,9.0,2,0,4.0,5.0,1,3.0,3,4.0,1.0,2.0,0.0,1.0,2,25489.0
3705.0,39.0,1,1.0,25.0,3,1,3.0,6.0,1,3.0,1,5.0,1.0,5.0,0.0,2.0,2,24489.0
3827.0,37.0,0,1.0,16.0,2,1,4.0,2.0,0,4.0,1,3.0,0.0,5.0,1.0,1.0,1,21488.0
933.0,28.0,1,1.0,6.0,1,1,2.0,3.0,0,5.0,2,3.0,0.0,4.0,0.0,0.0,1,17080.0
414.0,24.0,1,3.0,6.0,1,0,3.0,3.0,0,4.0,2,2.0,1.0,4.0,1.0,2.0,1,18202.0
1671.0,49.0,0,1.0,24.0,2,1,3.0,3.0,1,3.0,1,2.0,1.0,1.0,0.0,0.0,2,21804.0
4767.0,20.0,1,1.0,16.0,2,1,3.0,4.0,0,5.0,2,3.0,0.0,3.0,0.0,2.0,1,21230.0
4106.0,36.0,1,1.0,30.0,2,1,3.0,5.0,1,3.0,1,5.0,1.0,4.0,1.0,1.0,2,24594.0
3886.0,30.0,1,1.0,7.0,3,1,3.0,4.0,0,3.0,1,2.0,1.0,3.0,1.0,1.0,1,23465.0
3217.0,37.0,1,1.0,19.0,3,0,3.0,5.0,3,3.0,3,2.0,0.0,2.0,1.0,1.0,3,27536.0
27.0,42.0,1,3.0,14.0,3,1,2.0,3.0,1,4.0,0,1.0,0.0,3.0,0.0,1.0,2,21825.0
2028.0,32.0,0,1.0,30.0,2,1,3.0,3.0,1,3.0,1,2.0,0.0,4.0,1.0,2.0,2,20309.0
142.0,38.0,1,1.0,9.0,1,0,2.0,3.0,1,3.0,2,4.0,1.0,5.0,0.0,0.0,2,1000.0
4222.0,59.0,0,1.0,7.0,2,1,3.0,6.0,1,3.0,1,4.0,1.0,1.0,1.0,2.0,2,24338.0
2565.0,34.0,0,3.0,29.0,3,1,4.0,4.0,1,4.0,0,2.0,0.0,2.0,0.0,2.0,2,24824.0
1119.0,38.0,1,3.0,20.0,2,1,3.0,3.0,1,4.0,1,1.0,0.0,5.0,1.0,2.0,2,24924.0
4144.0,53.0,1,1.0,9.0,2,0,3.0,5.0,0,3.0,3,2.0,0.0,3.0,1.0,1.0,1,21890.0
445.0,55.0,1,3.0,24.0,2,0,2.0,3.0,4,4.0,2,4.0,0.0,2.0,0.0,1.0,0,31835.0
4195.0,43.0,1,3.0,7.0,2,1,2.0,4.0,1,3.0,1,3.0,0.0,3.0,1.0,1.0,2,23585.0
4438.0,35.0,1,1.0,16.0,3,0,3.0,5.0,3,4.0,3,3.0,0.0,1.0,1.0,1.0,3,27299.0
2718.0,22.0,1,1.0,10.0,3,1,4.0,5.0,0,3.0,3,3.0,0.0,5.0,1.0,2.0,1,21908.0
1461.0,50.0,1,3.0,34.0,3,1,2.0,4.0,3,5.0,1,5.0,1.0,5.0,0.0,0.0,3,25854.0
4113.0,39.0,1,1.0,36.0,1,1,3.0,4.0,1,3.0,1,5.0,0.0,1.0,0.0,1.0,2,24939.0
603.0,45.0,1,1.0,8.0,2,0,3.0,4.0,0,3.0,2,2.0,0.0,3.0,1.0,1.0,1,17274.0
3692.0,28.0,1,1.0,15.0,3,0,4.0,4.0,0,3.0,3,3.0,0.0,4.0,1.0,3.0,1,22123.0
4255.0,39.0,1,1.0,22.0,2,1,4.0,5.0,3,3.0,1,2.0,1.0,5.0,1.0,3.0,3,30188.0
1241.0,32.0,1,3.0,25.0,2,1,3.0,5.0,3,3.0,1,4.0,0.0,3.0,1.0,2.0,3,24610.0
840.0,35.0,1,1.0,6.0,3,1,2.0,4.0,0,3.0,0,7.0,0.0,2.0,1.0,1.0,1,17258.0
4760.0,36.0,1,1.0,9.0,2,1,3.0,5.0,3,4.0,1,4.0,0.0,4.0,1.0,1.0,3,28952.0
2298.0,18.0,0,1.0,14.0,3,1,3.0,3.0,0,3.0,2,2.0,0.0,5.0,1.0,0.0,1,16904.0
2032.0,33.0,1,1.0,6.0,2,1,3.0,3.0,0,3.0,2,2.0,1.0,3.0,1.0,0.0,1,17686.0
1165.0,44.0,0,2.0,6.0,2,1,2.0,3.0,1,3.0,1,5.0,1.0,5.0,1.0,1.0,2,20743.0
3992.0,38.0,1,1.0,14.0,3,1,2.0,4.0,3,3.0,2,6.0,0.0,1.0,0.0,1.0,3,32342.0
2372.0,27.0,1,3.0,8.0,3,0,3.0,5.0,2,4.0,2,3.0,1.0,5.0,1.0,1.0,4,17517.0
4309.0,44.0,0,1.0,28.0,3,1,4.0,4.0,0,3.0,1,2.0,0.0,4.0,1.0,3.0,1,20936.0
330.0,43.0,0,1.0,16.0,2,0,2.0,4.0,1,3.0,1,2.0,0.0,3.0,0.0,0.0,2,20257.0
560.0,34.0,1,1.0,14.0,2,0,2.0,3.0,1,5.0,1,4.0,0.0,5.0,1.0,0.0,2,20121.0
3677.0,31.0,1,1.0,23.0,2,1,3.0,4.0,0,3.0,1,3.0,0.0,1.0,0.0,1.0,1,21540.0
816.0,39.0,0,1.0,15.0,2,1,3.0,3.0,1,4.0,3,21.0,0.0,2.0,1.0,0.0,2,21782.0
301.0,18.0,1,3.0,16.0,3,0,3.0,4.0,0,3.0,2,2.0,0.0,2.0,1.0,2.0,1,16200.0
4467.0,41.0,1,1.0,9.0,3,0,3.0,5.0,0,3.0,2,2.0,1.0,3.0,0.0,1.0,1,21020.0
806.0,52.0,1,1.0,13.0,2,1,2.0,3.0,3,4.0,3,1.0,0.0,3.0,1.0,1.0,3,25445.0
1243.0,45.0,1,2.0,10.0,2,0,2.0,5.0,3,3.0,1,5.0,0.0,1.0,1.0,1.0,3,24756.0
245.0,31.0,0,1.0,9.0,3,1,3.0,3.0,3,3.0,1,1.0,0.0,4.0,1.0,2.0,3,28675.0
3258.0,41.0,1,1.0,21.0,3,1,3.0,5.0,2,3.0,2,3.0,0.0,3.0,1.0,2.0,4,38304.0
1707.0,52.0,0,3.0,8.0,2,1,3.0,4.0,2,3.0,2,2.0,1.0,1.0,1.0,0.0,4,34068.0
1509.0,33.0,0,3.0,6.0,2,0,2.0,1.0,1,5.0,1,3.0,0.0,3.0,0.0,1.0,2,20376.0
4256.0,32.0,1,1.0,14.0,3,0,3.0,4.0,3,3.0,3,3.0,1.0,4.0,1.0,2.0,3,25821.0
935.0,32.0,1,3.0,14.0,3,1,2.0,1.0,1,3.0,0,2.0,0.0,5.0,0.0,0.0,2,21209.0
1568.0,58.0,1,3.0,16.0,3,1,2.0,3.0,4,3.0,2,1.0,0.0,3.0,0.0,1.0,0,28872.0
901.0,48.0,1,1.0,8.0,1,1,3.0,1.0,0,4.0,2,6.0,0.0,2.0,0.0,2.0,1,17559.0
2362.0,19.0,0,1.0,16.0,3,0,3.0,4.0,0,4.0,2,2.0,1.0,5.0,0.0,2.0,1,16859.0
2892.0,41.0,1,1.0,13.0,2,0,4.0,4.0,4,3.0,2,2.0,0.0,5.0,1.0,3.0,0,31915.0
4168.0,30.0,1,3.0,27.0,3,1,3.0,4.0,1,3.0,1,4.0,0.0,1.0,1.0,1.0,2,25609.0
4640.0,32.0,0,1.0,7.0,2,0,4.0,4.0,1,5.0,1,3.0,0.0,5.0,1.0,1.0,2,22826.0
2685.0,33.0,0,3.0,33.0,3,1,4.0,4.0,1,3.0,0,2.0,0.0,4.0,1.0,3.0,2,23143.0
2291.0,49.0,1,3.0,14.0,1,1,2.0,4.0,4,4.0,1,7.0,0.0,4.0,1.0,1.0,0,28120.0
2928.0,32.0,1,3.0,13.0,3,1,4.0,3.0,1,3.0,1,6.0,0.0,5.0,1.0,3.0,2,24138.0
800.0,28.0,0,1.0,6.0,3,1,2.0,4.0,0,4.0,1,2.0,0.0,4.0,0.0,0.0,1,17596.0
1705.0,43.0,1,3.0,22.0,3,0,3.0,3.0,4,3.0,1,6.0,1.0,3.0,0.0,0.0,0,31064.0
4733.0,29.0,1,1.0,9.0,2,1,4.0,5.0,0,4.0,1,2.0,0.0,1.0,0.0,3.0,1,21879.0
5.0,32.0,0,1.0,8.0,2,1,3.0,3.0,0,3.0,2,1.0,0.0,5.0,1.0,1.0,1,18068.0
66.0,36.0,0,1.0,17.0,2,1,3.0,4.0,1,4.0,3,2.0,0.0,4.0,1.0,1.0,2,21499.0
3612.0,25.0,0,1.0,9.0,1,0,3.0,4.0,0,3.0,3,3.0,1.0,3.0,1.0,2.0,1,22438.0
760.0,53.0,0,3.0,8.0,3,0,2.0,4.0,3,4.0,0,3.0,0.0,2.0,0.0,1.0,3,22525.0
559.0,38.0,1,1.0,8.0,3,1,3.0,3.0,0,3.0,0,7.0,1.0,4.0,0.0,0.0,1,18057.0
4119.0,30.0,1,3.0,34.0,3,0,3.0,4.0,3,3.0,1,3.0,0.0,3.0,0.0,1.0,3,26317.0
2877.0,47.0,1,3.0,17.0,3,0,4.0,5.0,3,3.0,0,4.0,1.0,2.0,1.0,2.0,3,27749.0
113.0,24.0,1,1.0,24.0,2,1,2.0,3.0,0,3.0,0,1.0,0.0,4.0,1.0,0.0,1,17774.0
1889.0,30.0,0,1.0,9.0,2,1,2.0,3.0,0,3.0,1,5.0,0.0,3.0,1.0,0.0,1,17097.0
4565.0,48.0,1,3.0,9.0,3,0,3.0,4.0,1,3.0,1,2.0,1.0,1.0,1.0,2.0,2,23215.0
914.0,55.0,0,1.0,14.0,3,1,2.0,4.0,4,4.0,1,2.0,1.0,3.0,1.0,1.0,0,28577.0
3679.0,47.0,1,3.0,9.0,2,1,4.0,4.0,3,3.0,1,6.0,1.0,3.0,0.0,3.0,3,29046.0
2103.0,36.0,1,2.0,14.0,2,1,3.0,4.0,0,5.0,1,1.0,0.0,1.0,0.0,1.0,1,17342.0
2119.0,53.0,1,1.0,29.0,2,0,3.0,3.0,4,3.0,2,7.0,0.0,5.0,1.0,1.0,0,29275.0
3444.0,53.0,1,1.0,15.0,2,0,3.0,4.0,0,5.0,0,2.0,0.0,1.0,1.0,2.0,1,21628.0
4277.0,34.0,1,3.0,12.0,3,0,3.0,4.0,0,3.0,3,3.0,1.0,1.0,0.0,2.0,1,21529.0
3270.0,39.0,1,2.0,7.0,2,1,3.0,2.0,0,3.0,0,3.0,0.0,4.0,1.0,1.0,1,21522.0
1565.0,54.0,1,1.0,8.0,1,0,2.0,3.0,3,3.0,1,1.0,0.0,4.0,0.0,0.0,3,28549.0
3469.0,25.0,1,3.0,11.0,3,0,3.0,4.0,1,3.0,0,3.0,1.0,5.0,1.0,1.0,2,22840.0
2663.0,55.0,1,3.0,10.0,3,0,3.0,4.0,1,5.0,0,4.0,0.0,4.0,1.0,2.0,2,24618.0
714.0,50.0,1,1.0,6.0,3,1,3.0,3.0,4,3.0,1,1.0,0.0,5.0,0.0,2.0,0,32399.0
2496.0,45.0,1,3.0,7.0,3,0,4.0,4.0,1,5.0,1,7.0,1.0,2.0,0.0,1.0,2,24132.0
963.0,38.0,1,3.0,8.0,2,0,2.0,3.0,1,5.0,1,4.0,0.0,4.0,0.0,1.0,2,21893.0
4571.0,30.0,1,1.0,14.0,3,0,4.0,5.0,0,3.0,1,8.0,0.0,5.0,1.0,2.0,1,21210.0
426.0,30.0,0,1.0,8.0,3,0,2.0,3.0,0,3.0,2,1.0,0.0,4.0,1.0,0.0,1,17564.0
1270.0,34.0,1,3.0,9.0,2,0,2.0,5.0,1,3.0,2,6.0,0.0,1.0,1.0,0.0,2,21029.0
1038.0,48.0,1,3.0,13.0,3,1,3.0,3.0,1,5.0,1,5.0,0.0,4.0,1.0,1.0,2,20486.0
2304.0,34.0,1,3.0,15.0,2,0,3.0,3.0,1,3.0,1,2.0,0.0,1.0,0.0,0.0,2,20714.0
89.0,46.0,1,3.0,15.0,3,1,3.0,4.0,3,3.0,3,2.0,0.0,5.0,0.0,1.0,3,24619.0
1321.0,47.0,1,1.0,15.0,2,0,3.0,3.0,0,3.0,2,5.0,0.0,3.0,1.0,0.0,1,17105.0
1075.0,32.0,1,1.0,16.0,3,1,1.0,3.0,3,3.0,3,3.0,0.0,1.0,0.0,0.0,3,26244.0
3613.0,28.0,1,1.0,15.0,3,0,3.0,2.0,0,3.0,1,2.0,0.0,4.0,0.0,1.0,1,22195.0
2741.0,36.0,1,3.0,23.0,3,1,4.0,4.0,3,4.0,0,2.0,0.0,2.0,1.0,3.0,3,26698.0
2287.0,36.0,0,1.0,24.0,2,1,3.0,3.0,1,3.0,3,3.0,0.0,3.0,0.0,1.0,2,22779.0
2338.0,28.0,1,1.0,25.0,3,1,3.0,4.0,0,5.0,1,2.0,0.0,3.0,1.0,1.0,1,18196.0
3578.0,36.0,1,1.0,14.0,2,1,4.0,5.0,0,3.0,1,3.0,0.0,3.0,1.0,1.0,1,21368.0
1300.0,34.0,1,3.0,14.0,1,1,3.0,1.0,1,3.0,1,2.0,0.0,1.0,0.0,2.0,2,21799.0
4291.0,37.0,1,1.0,9.0,2,0,4.0,4.0,0,3.0,1,6.0,0.0,5.0,1.0,1.0,1,21221.0
4683.0,27.0,0,1.0,7.0,3,0,4.0,5.0,0,3.0,1,3.0,0.0,1.0,0.0,1.0,1,20685.0
817.0,36.0,0,1.0,24.0,2,1,3.0,3.0,1,3.0,3,3.0,0.0,3.0,1.0,0.0,2,22779.0
2969.0,25.0,1,3.0,10.0,2,0,4.0,4.0,1,3.0,3,2.0,0.0,2.0,1.0,1.0,2,23255.0
3502.0,35.0,1,3.0,31.0,3,0,3.0,5.0,1,4.0,3,2.0,1.0,5.0,1.0,1.0,2,23277.0
4448.0,54.0,1,1.0,14.0,2,1,3.0,2.0,4,3.0,1,5.0,0.0,1.0,0.0,2.0,0,33492.0
52.0,44.0,1,3.0,6.0,3,0,3.0,3.0,1,5.0,1,6.0,1.0,2.0,0.0,0.0,2,20454.0
890.0,54.0,0,1.0,6.0,2,0,2.0,3.0,3,3.0,1,1.0,0.0,5.0,1.0,1.0,3,25502.0
2241.0,54.0,1,3.0,8.0,2,0,2.0,4.0,3,3.0,1,7.0,0.0,5.0,1.0,1.0,3,25686.0
4862.0,31.0,1,1.0,9.0,2,1,4.0,4.0,0,4.0,2,3.0,0.0,3.0,0.0,1.0,1,30594.0
1256.0,38.0,0,1.0,8.0,3,0,3.0,4.0,0,4.0,1,5.0,0.0,3.0,0.0,0.0,1,17468.0
769.0,26.0,0,1.0,6.0,3,0,3.0,4.0,0,3.0,1,2.0,0.0,2.0,1.0,0.0,1,17007.0
1557.0,51.0,1,1.0,15.0,2,1,3.0,3.0,0,3.0,1,4.0,0.0,3.0,1.0,0.0,1,17075.0
4483.0,37.0,0,3.0,15.0,2,1,4.0,5.0,3,5.0,3,3.0,0.0,1.0,0.0,1.0,3,26265.0
4315.0,57.0,0,3.0,13.0,2,0,3.0,2.0,4,5.0,1,2.0,0.0,3.0,1.0,1.0,0,31890.0
1455.0,40.0,1,1.0,8.0,2,1,2.0,4.0,0,3.0,2,3.0,0.0,5.0,0.0,1.0,1,17809.0
2122.0,37.0,0,3.0,25.0,3,1,2.0,3.0,3,4.0,3,2.0,1.0,5.0,0.0,0.0,3,22642.0
1183.0,36.0,1,1.0,9.0,2,1,3.0,1.0,1,5.0,1,7.0,0.0,1.0,1.0,2.0,2,21842.0
2586.0,39.0,1,1.0,10.0,1,0,3.0,4.0,1,3.0,2,5.0,1.0,5.0,0.0,1.0,2,4678.0
2233.0,34.0,1,3.0,16.0,2,0,2.0,3.0,0,3.0,1,2.0,1.0,1.0,0.0,1.0,1,17220.0
4643.0,36.0,1,1.0,32.0,3,0,3.0,4.0,3,3.0,1,3.0,1.0,3.0,0.0,2.0,3,29066.0
432.0,34.0,1,1.0,8.0,2,1,3.0,4.0,0,3.0,1,4.0,0.0,5.0,1.0,0.0,1,17768.0
1472.0,37.0,1,1.0,8.0,2,1,3.0,4.0,0,3.0,2,7.0,1.0,3.0,0.0,2.0,1,17090.0
3340.0,32.0,1,1.0,31.0,3,0,4.0,5.0,1,5.0,3,3.0,0.0,5.0,0.0,3.0,2,25490.0
3125.0,39.0,1,1.0,7.0,1,0,4.0,4.0,3,5.0,0,3.0,0.0,4.0,1.0,3.0,3,32260.0
4300.0,38.0,1,1.0,21.0,2,0,4.0,4.0,0,5.0,1,3.0,0.0,4.0,1.0,2.0,1,21712.0
1638.0,38.0,1,3.0,6.0,2,0,2.0,4.0,1,3.0,3,5.0,0.0,1.0,0.0,1.0,2,23686.0
2059.0,29.0,1,1.0,6.0,2,0,2.0,4.0,0,5.0,1,2.0,1.0,1.0,0.0,0.0,1,17319.0
4824.0,24.0,0,3.0,8.0,2,0,3.0,4.0,0,4.0,2,3.0,1.0,5.0,1.0,2.0,1,19901.0
3353.0,20.0,1,1.0,32.0,2,0,3.0,2.0,0,3.0,3,3.0,1.0,5.0,1.0,1.0,1,21672.0
1097.0,24.0,1,1.0,27.0,1,1,2.0,4.0,0,5.0,1,1.0,0.0,3.0,0.0,0.0,1,17296.0
763.0,34.0,1,3.0,16.0,2,0,2.0,3.0,0,3.0,0,2.0,1.0,2.0,0.0,1.0,1,17220.0
4354.0,35.0,0,2.0,30.0,2,0,3.0,4.0,3,5.0,1,2.0,1.0,3.0,1.0,1.0,3,28628.0
3253.0,29.0,1,1.0,10.0,3,0,4.0,4.0,3,4.0,1,2.0,0.0,4.0,0.0,1.0,3,26333.0
3301.0,45.0,1,1.0,17.0,2,1,4.0,4.0,0,3.0,3,3.0,1.0,3.0,1.0,3.0,1,21614.0
3108.0,37.0,1,1.0,21.0,2,1,4.0,4.0,1,3.0,0,2.0,1.0,5.0,1.0,3.0,2,25264.0
2485.0,28.0,1,1.0,9.0,2,0,3.0,4.0,0,5.0,1,3.0,0.0,3.0,0.0,2.0,1,21019.0
2128.0,44.0,1,1.0,15.0,2,1,3.0,3.0,0,5.0,1,2.0,1.0,3.0,1.0,0.0,1,17559.0
3689.0,25.0,0,2.0,17.0,3,1,3.0,4.0,0,3.0,1,2.0,0.0,4.0,1.0,2.0,1,20823.0
4014.0,38.0,1,2.0,13.0,2,1,4.0,4.0,0,5.0,1,6.0,1.0,1.0,0.0,3.0,1,20751.0
154.0,32.0,0,3.0,14.0,3,0,2.0,3.0,3,3.0,3,2.0,0.0,4.0,1.0,1.0,3,23998.0
2112.0,38.0,1,3.0,15.0,3,1,3.0,4.0,0,4.0,1,1.0,0.0,4.0,0.0,2.0,1,17899.0
2697.0,43.0,1,1.0,24.0,2,0,3.0,3.0,1,5.0,3,5.0,1.0,2.0,0.0,1.0,2,25223.0
3321.0,47.0,1,1.0,9.0,1,1,3.0,4.0,1,3.0,1,4.0,0.0,2.0,1.0,1.0,2,26057.0
2812.0,41.0,1,3.0,29.0,3,1,4.0,5.0,1,3.0,0,4.0,1.0,3.0,1.0,2.0,2,25058.0
2990.0,30.0,1,3.0,17.0,2,1,3.0,4.0,0,3.0,3,3.0,0.0,4.0,0.0,1.0,1,21320.0
592.0,47.0,1,1.0,8.0,2,0,2.0,3.0,4,3.0,0,2.0,1.0,4.0,1.0,0.0,0,31752.0
1172.0,29.0,1,3.0,16.0,3,1,2.0,4.0,1,3.0,2,1.0,0.0,4.0,1.0,0.0,2,20869.0
4490.0,28.0,0,3.0,15.0,3,1,3.0,4.0,1,3.0,1,2.0,0.0,3.0,1.0,2.0,2,23020.0
4338.0,58.0,1,3.0,36.0,3,1,3.0,5.0,4,3.0,1,5.0,0.0,3.0,1.0,1.0,0,32796.0
704.0,35.0,1,3.0,9.0,2,1,3.0,3.0,3,3.0,1,7.0,0.0,5.0,0.0,1.0,3,22823.0
4503.0,30.0,1,1.0,7.0,2,0,3.0,5.0,0,5.0,1,3.0,1.0,1.0,0.0,1.0,1,20997.0
3216.0,57.0,0,1.0,16.0,3,0,4.0,4.0,0,3.0,0,4.0,0.0,2.0,0.0,1.0,1,21620.0
2822.0,35.0,0,3.0,26.0,3,1,4.0,3.0,1,3.0,3,2.0,1.0,2.0,1.0,3.0,2,23982.0
4088.0,46.0,1,3.0,11.0,2,0,2.0,4.0,1,5.0,1,6.0,1.0,4.0,0.0,1.0,2,23684.0
4690.0,21.0,0,3.0,16.0,3,0,3.0,4.0,0,3.0,2,3.0,1.0,4.0,1.0,1.0,1,21001.0
861.0,46.0,1,3.0,8.0,3,0,3.0,3.0,4,5.0,0,1.0,0.0,2.0,1.0,0.0,0,32048.0
3723.0,45.0,0,1.0,7.0,3,1,3.0,4.0,0,4.0,1,3.0,1.0,3.0,1.0,2.0,1,21020.0
1902.0,34.0,1,1.0,8.0,2,1,3.0,4.0,0,3.0,1,4.0,0.0,5.0,1.0,2.0,1,17768.0
6.0,59.0,1,1.0,9.0,3,0,2.0,2.0,0,5.0,0,5.0,1.0,2.0,1.0,1.0,1,17670.0
3003.0,39.0,1,1.0,9.0,3,1,4.0,4.0,0,3.0,0,8.0,1.0,4.0,0.0,1.0,1,21735.0
3073.0,29.0,1,2.0,15.0,3,1,4.0,5.0,0,3.0,1,3.0,0.0,2.0,0.0,2.0,1,23614.0
1240.0,39.0,0,1.0,6.0,2,1,3.0,3.0,1,3.0,1,2.0,1.0,5.0,1.0,2.0,2,21472.0
3337.0,30.0,1,1.0,7.0,2,0,4.0,4.0,0,3.0,1,3.0,0.0,2.0,0.0,3.0,1,22438.0
3241.0,27.0,1,1.0,28.0,3,1,3.0,4.0,0,3.0,1,3.0,0.0,5.0,1.0,2.0,1,21055.0
2573.0,50.0,1,1.0,27.0,3,0,4.0,4.0,1,5.0,0,3.0,0.0,2.0,1.0,3.0,2,25245.0
701.0,53.0,1,3.0,8.0,3,1,2.0,3.0,4,3.0,1,7.0,0.0,3.0,1.0,0.0,0,29852.0
2748.0,40.0,1,1.0,7.0,3,1,3.0,3.0,3,3.0,1,2.0,0.0,3.0,1.0,1.0,3,28291.0
3297.0,20.0,1,1.0,16.0,2,1,3.0,4.0,0,5.0,2,3.0,0.0,3.0,0.0,1.0,1,21230.0
492.0,48.0,1,1.0,6.0,2,0,2.0,4.0,4,5.0,0,1.0,0.0,4.0,0.0,1.0,0,30402.0
1581.0,34.0,0,1.0,13.0,2,1,3.0,5.0,1,3.0,2,2.0,1.0,5.0,1.0,0.0,2,21074.0
3359.0,22.0,0,1.0,17.0,2,0,3.0,5.0,0,3.0,3,3.0,0.0,4.0,1.0,1.0,1,21303.0
2997.0,41.0,1,1.0,9.0,3,0,3.0,5.0,0,3.0,2,2.0,1.0,3.0,1.0,2.0,1,21020.0
421.0,29.0,1,1.0,31.0,1,0,3.0,4.0,0,4.0,0,6.0,0.0,3.0,0.0,2.0,1,17546.0
524.0,34.0,1,1.0,15.0,3,0,2.0,4.0,3,4.0,3,2.0,0.0,2.0,1.0,1.0,3,23621.0
4218.0,40.0,1,1.0,7.0,3,1,3.0,2.0,3,3.0,1,2.0,0.0,3.0,1.0,1.0,3,28291.0
2507.0,60.0,1,3.0,32.0,2,0,3.0,4.0,3,5.0,3,2.0,0.0,3.0,1.0,1.0,3,26315.0
1105.0,33.0,1,3.0,14.0,2,1,2.0,3.0,1,5.0,1,3.0,0.0,5.0,1.0,0.0,2,21392.0
595.0,58.0,1,1.0,8.0,2,1,2.0,3.0,2,4.0,2,1.0,1.0,3.0,1.0,1.0,4,34246.0
1417.0,31.0,1,3.0,8.0,2,1,2.0,3.0,0,3.0,1,1.0,0.0,4.0,1.0,0.0,1,18067.0
4044.0,44.0,0,1.0,35.0,3,0,4.0,2.0,0,3.0,3,6.0,0.0,3.0,0.0,3.0,1,23417.0
4764.0,33.0,0,3.0,9.0,2,0,4.0,4.0,0,5.0,1,3.0,0.0,3.0,1.0,1.0,1,21505.0
2447.0,34.0,0,1.0,10.0,2,0,3.0,4.0,0,3.0,0,3.0,1.0,5.0,1.0,2.0,1,21587.0
2995.0,40.0,1,2.0,10.0,2,0,3.0,3.0,1,4.0,0,2.0,0.0,2.0,1.0,1.0,2,25067.0
1488.0,53.0,1,3.0,8.0,2,0,3.0,4.0,4,3.0,1,3.0,0.0,3.0,0.0,0.0,0,30427.0
1821.0,32.0,1,1.0,8.0,3,0,3.0,3.0,0,4.0,1,2.0,0.0,4.0,0.0,1.0,1,17370.0
3404.0,42.0,0,3.0,7.0,3,0,4.0,4.0,1,5.0,1,2.0,0.0,3.0,0.0,2.0,2,22781.0
508.0,35.0,1,1.0,12.0,2,1,2.0,5.0,1,3.0,3,2.0,0.0,5.0,1.0,0.0,2,21646.0
162.0,28.0,1,1.0,27.0,3,1,2.0,3.0,0,3.0,0,2.0,0.0,2.0,0.0,0.0,1,17713.0
2871.0,61.0,0,3.0,35.0,3,0,4.0,5.0,3,5.0,0,6.0,0.0,2.0,1.0,1.0,3,28944.0
1273.0,22.0,1,1.0,14.0,3,0,3.0,3.0,0,5.0,1,2.0,1.0,3.0,0.0,1.0,1,17398.0
516.0,23.0,1,1.0,10.0,3,1,2.0,2.0,0,5.0,0,3.0,0.0,4.0,0.0,1.0,1,17819.0
4137.0,39.0,1,3.0,10.0,2,1,4.0,4.0,3,3.0,1,2.0,0.0,1.0,1.0,2.0,3,29287.0
1282.0,33.0,1,1.0,14.0,2,1,2.0,1.0,0,5.0,1,7.0,0.0,3.0,1.0,1.0,1,18143.0
1288.0,35.0,0,1.0,8.0,3,1,2.0,3.0,1,3.0,1,3.0,0.0,3.0,0.0,1.0,2,20762.0
3250.0,53.0,1,1.0,14.0,2,1,3.0,4.0,3,4.0,2,2.0,0.0,3.0,1.0,2.0,3,29123.0
1786.0,49.0,1,1.0,6.0,1,0,2.0,4.0,4,3.0,2,1.0,1.0,3.0,0.0,0.0,0,28964.0
2079.0,43.0,1,1.0,20.0,2,1,3.0,3.0,4,5.0,1,7.0,0.0,5.0,1.0,1.0,0,32159.0
4424.0,55.0,1,2.0,26.0,3,1,3.0,4.0,3,4.0,1,4.0,0.0,3.0,1.0,2.0,3,29403.0
4647.0,27.0,1,1.0,9.0,3,1,3.0,2.0,1,3.0,1,3.0,0.0,3.0,1.0,2.0,2,24150.0
3930.0,33.0,1,1.0,12.0,2,1,4.0,2.0,0,4.0,1,2.0,1.0,1.0,1.0,3.0,1,21976.0
590.0,33.0,1,1.0,13.0,3,1,2.0,3.0,3,3.0,0,1.0,0.0,4.0,0.0,0.0,3,26691.0
3391.0,53.0,1,3.0,12.0,2,1,4.0,4.0,3,4.0,3,2.0,1.0,4.0,1.0,2.0,3,27124.0
4611.0,30.0,0,3.0,27.0,1,0,3.0,4.0,0,3.0,1,3.0,0.0,3.0,0.0,2.0,1,20835.0
2693.0,46.0,0,1.0,14.0,2,1,4.0,3.0,1,3.0,0,6.0,0.0,2.0,0.0,3.0,2,25112.0
1333.0,46.0,1,3.0,16.0,2,0,3.0,3.0,3,4.0,1,6.0,0.0,1.0,0.0,2.0,3,22314.0
4820.0,35.0,1,1.0,14.0,2,1,4.0,4.0,1,3.0,1,3.0,0.0,3.0,0.0,1.0,2,21263.0
1031.0,46.0,1,3.0,15.0,3,1,2.0,3.0,3,3.0,1,5.0,0.0,3.0,0.0,1.0,3,25096.0
1927.0,18.0,0,3.0,11.0,3,1,3.0,3.0,0,4.0,2,2.0,1.0,4.0,1.0,0.0,1,16878.0
